code,year,month,temp_max_abs
C078,2018,2,20.7
C078,2018,3,20.3
C078,2018,4,29.3
C078,2018,5,25.0
C078,2018,6,30.4
C078,2018,7,27.7
C078,2018,8,33.1
C078,2018,9,34.0
C078,2018,10,28.8
C078,2018,11,22.3
C078,2018,12,18.9
C052,2018,1,17.6
C052,2018,2,19.3
C052,2018,3,17.3
C052,2018,4,28.0
C052,2018,5,24.6
C052,2018,6,30.4
C052,2018,7,29.1
C052,2018,8,34.1
C052,2018,9,31.4
C052,2018,10,27.6
C052,2018,11,19.8
C052,2018,12,22.0
C0E1,2018,1,18.3
C0E1,2018,2,20.4
C0E1,2018,3,18.8
C0E1,2018,4,28.5
C0E1,2018,5,26.8
C0E1,2018,6,31.8
C0E1,2018,7,29.3
C0E1,2018,8,35.7
C0E1,2018,9,32.6
C0E1,2018,10,28.3
C0E1,2018,11,20.3
C0E1,2018,12,21.8
C077,2018,1,19.1
C077,2018,2,20.6
C077,2018,3,19.1
C077,2018,4,28.2
C077,2018,5,25.7
C077,2018,6,30.6
C077,2018,7,27.9
C077,2018,8,35.2
C077,2018,9,32.4
C077,2018,10,28.3
C077,2018,11,21.6
C077,2018,12,18.4
C080,2018,1,19.4
C080,2018,2,21.3
C080,2018,3,19.1
C080,2018,4,28.8
C080,2018,5,25.7
C080,2018,6,29.4
C080,2018,7,30.0
C080,2018,8,35.7
C080,2018,9,32.4
C080,2018,10,27.6
C080,2018,11,21.2
C080,2018,12,19.2
C0E8,2018,1,17.3
C0E8,2018,2,21.1
C0E8,2018,3,19.3
C0E8,2018,4,27.9
C0E8,2018,5,25.7
C0E8,2018,6,30.5
C0E8,2018,7,29.4
C0E8,2018,8,35.6
C0E8,2018,9,33.2
C0E8,2018,10,28.8
C0E8,2018,11,20.6
C0E8,2018,12,17.1
C023,2018,1,19.0
C023,2018,2,18.6
C023,2018,3,18.6
C023,2018,4,28.5
C023,2018,5,26.8
C023,2018,6,31.1
C023,2018,7,31.0
C023,2018,8,36.9
C023,2018,9,34.4
C023,2018,10,29.3
C023,2018,11,20.8
C023,2018,12,19.4
C084,2018,1,19.8
C084,2018,2,19.2
C084,2018,3,19.7
C084,2018,4,29.4
C084,2018,5,25.1
C084,2018,6,30.7
C084,2018,7,29.8
C084,2018,8,34.8
C084,2018,9,33.8
C084,2018,10,27.9
C084,2018,11,21.6
C084,2018,12,18.8
C0EA,2018,1,18.3
C0EA,2018,2,21.0
C0EA,2018,3,19.3
C0EA,2018,4,28.0
C0EA,2018,5,26.0
C0EA,2018,6,30.3
C0EA,2018,7,29.8
C0EA,2018,8,36.4
C0EA,2018,9,33.6
C0EA,2018,10,28.7
C0EA,2018,11,20.9
C0EA,2018,12,17.1
C026,2018,1,16.5
C026,2018,2,19.1
C026,2018,3,16.7
C026,2018,4,26.4
C026,2018,5,24.0
C026,2018,6,30.2
C026,2018,7,28.3
C026,2018,8,34.4
C026,2018,9,31.6
C026,2018,10,26.2
C026,2018,11,19.5
C026,2018,12,21.6
C058,2018,1,15.0
C058,2018,2,17.0
C058,2018,3,14.7
C058,2018,4,24.2
C058,2018,5,22.2
C058,2018,6,28.1
C058,2018,7,26.6
C058,2018,8,32.3
C058,2018,9,29.4
C058,2018,10,24.6
C058,2018,11,16.9
C058,2018,12,19.2
C0F0,2018,1,18.4
C0F0,2018,2,19.4
C0F0,2018,3,20.0
C0F0,2018,4,28.6
C0F0,2018,5,25.3
C0F0,2018,6,28.6
C0F0,2018,7,27.4
C0F0,2018,8,31.4
C0F0,2018,9,29.0
C0F0,2018,10,26.9
C0F0,2018,11,20.5
C0F0,2018,12,17.9
C0F1,2018,1,14.9
C0F1,2018,2,17.1
C0F1,2018,3,15.1
C0F1,2018,4,24.7
C0F1,2018,5,22.6
C0F1,2018,6,29.1
C0F1,2018,7,27.8
C0F1,2018,8,33.4
C0F1,2018,9,30.1
C0F1,2018,10,25.1
C0F1,2018,11,19.4
C0F1,2018,12,20.3
C0E7,2018,1,18.4
C0E7,2018,2,21.2
C0E7,2018,3,19.4
C0E7,2018,4,28.5
C0E7,2018,5,27.2
C0E7,2018,6,33.0
C0E7,2018,7,31.2
C0E7,2018,8,37.2
C0E7,2018,9,34.1
C0E7,2018,10,28.8
C0E7,2018,11,21.2
C0E7,2018,12,21.0
C018,2018,1,19.8
C018,2018,2,19.4
C018,2018,3,20.2
C018,2018,4,28.6
C018,2018,5,24.0
C018,2018,6,28.4
C018,2018,7,28.3
C018,2018,8,30.9
C018,2018,9,27.6
C0DC,2018,1,20.0
C0DC,2018,2,23.2
C0DC,2018,3,20.6
C0DC,2018,4,30.4
C0DC,2018,5,27.7
C0DC,2018,6,33.2
C0DC,2018,7,30.9
C0DC,2018,8,39.4
C0DC,2018,9,35.6
C0DC,2018,10,31.6
C0DC,2018,11,23.7
C0DC,2018,12,22.7
C071,2018,1,16.1
C071,2018,2,18.7
C071,2018,3,15.8
C071,2018,4,27.2
C071,2018,5,22.5
C071,2018,6,29.1
C071,2018,7,25.1
C071,2018,8,32.4
C071,2018,9,31.6
C071,2018,10,27.0
C071,2018,11,19.2
C071,2018,12,16.8
C0EC,2018,1,19.6
C0EC,2018,2,19.3
C0EC,2018,3,19.7
C0EC,2018,4,28.8
C0EC,2018,5,25.8
C0EC,2018,6,31.1
C0EC,2018,7,28.0
C0EC,2018,8,34.8
C0EC,2018,9,34.3
C0EC,2018,10,28.9
C0EC,2018,11,22.0
C0EC,2018,12,19.7
C0DE,2018,1,15.7
C0DE,2018,2,18.8
C0DE,2018,3,18.3
C0DE,2018,4,26.3
C0DE,2018,5,23.7
C0DE,2018,6,28.3
C0DE,2018,7,27.2
C0DE,2018,8,33.5
C0DE,2018,9,31.0
C0DE,2018,10,26.2
C0DE,2018,11,18.8
C0DE,2018,12,18.2
C017,2018,1,20.4
C017,2018,2,20.5
C017,2018,3,20.0
C017,2018,4,29.4
C017,2018,5,26.4
C017,2018,6,31.4
C017,2018,7,28.2
C017,2018,8,34.5
C017,2018,9,32.5
C017,2018,10,28.9
C017,2018,11,22.3
C017,2018,12,18.6
C0F4,2018,1,20.2
C0F4,2018,2,20.5
C0F4,2018,3,20.2
C0F4,2018,4,29.3
C0F4,2018,5,25.9
C0F4,2018,6,31.3
C0F4,2018,7,29.1
C0F4,2018,8,33.8
C0F4,2018,9,33.8
C0F4,2018,10,29.6
C0F4,2018,11,22.8
C0F4,2018,12,18.4
C0D1,2018,1,18.4
C0D1,2018,2,19.4
C0D1,2018,3,19.6
C0D1,2018,4,28.6
C0D1,2018,5,26.3
C0D1,2018,6,32.3
C0D1,2018,7,31.4
C0D1,2018,8,36.4
C0D1,2018,9,33.0
C0D1,2018,10,28.2
C0D1,2018,11,20.9
C0D1,2018,12,21.0
C043,2018,1,18.8
C043,2018,2,22.0
C043,2018,3,19.3
C043,2018,4,29.4
C043,2018,5,27.5
C043,2018,6,31.9
C043,2018,7,31.0
C043,2018,8,37.3
C043,2018,9,33.2
C043,2018,10,29.4
C043,2018,11,21.9
C043,2018,12,21.8
C0D2,2018,1,18.4
C0D2,2018,2,19.2
C0D2,2018,3,19.6
C0D2,2018,4,29.3
C0D2,2018,5,27.3
C0D2,2018,6,31.5
C0D2,2018,7,31.7
C0D2,2018,8,37.8
C0D2,2018,9,33.9
C0D2,2018,10,29.2
C0D2,2018,11,21.1
C0D2,2018,12,20.2
C007,2018,1,20.5
C007,2018,2,19.7
C007,2018,3,19.9
C007,2018,4,28.3
C007,2018,5,25.5
C007,2018,6,27.6
C007,2018,7,25.9
C007,2018,8,30.1
C007,2018,9,23.7
C0D0,2018,1,18.2
C0D0,2018,2,19.0
C0D0,2018,3,18.5
C0D0,2018,4,28.0
C0D0,2018,5,26.9
C0D0,2018,6,32.0
C0D0,2018,7,31.7
C0D0,2018,8,35.0
C0D0,2018,9,32.4
C0D0,2018,10,27.3
C0D0,2018,11,20.3
C0D0,2018,12,19.0
C064,2018,1,19.7
C064,2018,2,19.8
C064,2018,3,19.4
C064,2018,4,28.4
C064,2018,5,25.3
C064,2018,6,28.5
C064,2018,7,26.0
C064,2018,8,30.8
C064,2018,9,33.5
C064,2018,10,28.1
C064,2018,11,21.6
C064,2018,12,19.6
C028,2018,1,16.5
C028,2018,2,17.8
C028,2018,3,16.5
C028,2018,4,25.3
C028,2018,5,24.4
C028,2018,6,30.6
C028,2018,7,29.9
C028,2018,8,33.8
C028,2018,9,30.7
C028,2018,10,24.5
C028,2018,11,17.2
C028,2018,12,19.2
C029,2018,1,19.6
C029,2018,2,22.8
C029,2018,3,19.5
C029,2018,4,28.4
C029,2018,5,27.0
C029,2018,6,30.6
C029,2018,7,29.5
C029,2018,8,36.9
C029,2018,9,33.8
C029,2018,10,29.4
C029,2018,11,21.8
C029,2018,12,19.3
C076,2019,1,13.4
C076,2019,2,22.6
C076,2019,3,23.8
C076,2019,4,22.1
C076,2019,5,30.9
C076,2019,6,39.4
C076,2019,7,37.9
C076,2019,8,34.3
C076,2019,9,29.1
C076,2019,10,27.9
C076,2019,11,22.1
C076,2019,12,16.6
C0A4,2019,1,13.4
C0A4,2019,2,22.3
C0A4,2019,3,23.3
C0A4,2019,4,21.8
C0A4,2019,5,29.0
C0A4,2019,6,39.4
C0A4,2019,7,36.8
C0A4,2019,8,34.5
C0A4,2019,9,28.9
C0A4,2019,10,28.8
C0A4,2019,11,19.8
C0A4,2019,12,16.9
C056,2019,1,13.0
C056,2019,2,22.4
C056,2019,3,23.2
C056,2019,4,20.6
C056,2019,5,28.0
C056,2019,6,39.2
C056,2019,7,36.9
C056,2019,8,32.8
C056,2019,9,28.9
C056,2019,10,26.1
C056,2019,11,22.5
C056,2019,12,16.0
C035,2019,1,12.8
C035,2019,2,22.7
C035,2019,3,23.6
C035,2019,4,22.0
C035,2019,5,28.1
C035,2019,6,34.3
C035,2019,7,36.4
C035,2019,8,31.2
C035,2019,9,27.5
C035,2019,10,25.7
C035,2019,11,20.0
C035,2019,12,17.4
C0A3,2019,1,13.6
C0A3,2019,2,23.3
C0A3,2019,3,21.8
C0A3,2019,4,22.1
C0A3,2019,5,29.3
C0A3,2019,6,39.4
C0A3,2019,7,36.8
C0A3,2019,8,33.8
C0A3,2019,9,29.3
C0A3,2019,10,29.1
C0A3,2019,11,21.0
C0A3,2019,12,18.0
C016,2019,1,13.4
C016,2019,2,22.2
C016,2019,3,23.4
C016,2019,4,21.4
C016,2019,5,29.7
C016,2019,6,38.8
C016,2019,7,37.6
C016,2019,8,34.3
C016,2019,9,29.1
C016,2019,10,27.1
C016,2019,11,20.6
C016,2019,12,16.8
C025,2019,1,11.7
C025,2019,2,21.9
C025,2019,3,22.2
C025,2019,4,20.5
C025,2019,5,27.2
C025,2019,6,33.3
C025,2019,7,36.5
C025,2019,8,32.3
C025,2019,9,27.0
C025,2019,10,24.5
C025,2019,11,18.7
C025,2019,12,16.6
C0A2,2019,1,12.6
C0A2,2019,2,23.1
C0A2,2019,3,22.6
C0A2,2019,4,19.6
C0A2,2019,5,26.3
C0A2,2019,6,36.6
C0A2,2019,7,35.4
C0A2,2019,8,32.3
C0A2,2019,9,27.7
C0A2,2019,10,27.0
C0A2,2019,11,19.6
C0A2,2019,12,16.2
C034,2019,1,14.3
C034,2019,2,23.1
C034,2019,3,23.7
C034,2019,4,23.2
C034,2019,5,30.2
C034,2019,6,39.9
C034,2019,7,37.7
C034,2019,8,35.9
C034,2019,9,30.0
C034,2019,10,29.1
C034,2019,11,20.7
C034,2019,12,17.3
C0AA,2019,3,22.6
C0AA,2019,4,20.8
C0AA,2019,5,28.5
C0AA,2019,6,39.2
C0AA,2019,7,38.0
C0AA,2019,8,34.0
C0AA,2019,9,28.9
C0AA,2019,10,26.7
C0AA,2019,11,20.8
C0AA,2019,12,16.4
C067,2019,1,17.4
C067,2019,2,26.2
C067,2019,3,26.8
C067,2019,4,26.5
C067,2019,5,31.3
C067,2019,6,39.2
C067,2019,7,40.4
C067,2019,8,35.3
C067,2019,9,31.1
C067,2019,10,30.7
C067,2019,11,23.7
C067,2019,12,21.6
C040,2019,1,14.5
C040,2019,2,22.8
C040,2019,3,23.7
C040,2019,4,22.5
C040,2019,5,29.7
C040,2019,6,38.6
C040,2019,7,35.8
C040,2019,8,33.0
C040,2019,9,28.3
C040,2019,10,25.9
C040,2019,11,20.1
C040,2019,12,16.8
C044,2019,1,11.6
C044,2019,2,21.6
C044,2019,3,22.6
C044,2019,4,19.9
C044,2019,5,27.0
C044,2019,6,35.6
C044,2019,7,34.8
C044,2019,8,30.6
C044,2019,9,26.0
C044,2019,10,23.5
C044,2019,11,18.5
C044,2019,12,15.9
C048,2019,1,14.2
C048,2019,2,19.4
C048,2019,3,19.1
C048,2019,4,19.0
C048,2019,5,26.1
C048,2019,6,35.9
C048,2019,7,32.3
C048,2019,8,32.0
C048,2019,9,25.2
C048,2019,10,25.6
C048,2019,11,14.4
C048,2019,12,17.4
C068,2019,1,12.8
C068,2019,2,23.3
C068,2019,3,23.4
C068,2019,4,20.4
C068,2019,5,27.9
C068,2019,6,39.2
C068,2019,7,36.5
C068,2019,8,32.9
C068,2019,9,28.7
C068,2019,10,27.2
C068,2019,11,20.6
C068,2019,12,16.5
C024,2019,1,10.9
C024,2019,2,20.0
C024,2019,3,20.2
C024,2019,4,17.6
C024,2019,5,25.1
C024,2019,6,35.6
C024,2019,7,33.0
C024,2019,8,30.7
C024,2019,9,25.0
C024,2019,10,24.4
C024,2019,11,17.3
C024,2019,12,17.3
C00A,2019,1,14.2
C00A,2019,2,22.0
C00A,2019,3,21.5
C00A,2019,4,22.5
C00A,2019,5,29.3
C00A,2019,6,40.2
C00A,2019,7,37.2
C00A,2019,8,35.2
C00A,2019,9,28.9
C00A,2019,10,27.6
C00A,2019,11,20.2
C00A,2019,12,18.0
C047,2019,1,11.6
C047,2019,2,20.1
C047,2019,3,20.4
C047,2019,4,17.4
C047,2019,5,24.1
C047,2019,6,34.6
C047,2019,7,30.7
C047,2019,8,29.2
C047,2019,9,23.9
C047,2019,10,23.3
C047,2019,11,14.4
C047,2019,12,16.8
C031,2019,1,15.7
C031,2019,2,22.7
C031,2019,3,23.4
C031,2019,4,24.7
C031,2019,5,30.6
C031,2019,6,42.6
C031,2019,7,38.7
C031,2019,8,37.3
C031,2019,9,30.5
C031,2019,10,27.2
C031,2019,11,22.4
C031,2019,12,16.2
C041,2019,1,13.2
C041,2019,2,22.2
C041,2019,3,23.3
C041,2019,4,21.5
C041,2019,5,28.4
C041,2019,6,39.5
C041,2019,7,36.8
C041,2019,8,34.6
C041,2019,9,28.2
C041,2019,10,27.8
C041,2019,11,19.3
C041,2019,12,17.5
C055,2019,1,12.2
C055,2019,2,21.8
C055,2019,3,22.8
C055,2019,4,20.8
C055,2019,5,27.7
C055,2019,6,38.6
C055,2019,7,36.9
C055,2019,8,33.4
C055,2019,9,28.6
C055,2019,10,26.8
C055,2019,11,19.7
C055,2019,12,16.3
C060,2019,1,14.0
C060,2019,2,22.0
C060,2019,3,22.5
C060,2019,4,23.6
C060,2019,5,29.1
C060,2019,6,40.6
C060,2019,7,37.4
C060,2019,8,35.6
C060,2019,9,29.5
C060,2019,10,27.8
C060,2019,11,20.3
C060,2019,12,16.1
C0A1,2019,1,12.0
C0A1,2019,2,20.2
C0A1,2019,3,21.0
C0A1,2019,4,19.7
C0A1,2019,5,26.3
C0A1,2019,6,36.6
C0A1,2019,7,34.0
C0A1,2019,8,32.9
C0A1,2019,9,26.2
C0A1,2019,10,25.3
C0A1,2019,11,18.4
C0A1,2019,12,15.6
C021,2019,1,11.8
C021,2019,2,21.1
C021,2019,3,20.7
C021,2019,4,18.2
C021,2019,5,25.2
C021,2019,6,37.5
C021,2019,7,34.3
C021,2019,8,32.4
C021,2019,9,26.3
C021,2019,10,25.6
C021,2019,11,17.3
C021,2019,12,17.7
C030,2019,1,13.0
C030,2019,2,23.6
C030,2019,3,23.9
C030,2019,4,21.9
C030,2019,5,28.8
C030,2019,6,38.7
C030,2019,7,37.9
C030,2019,8,36.6
C030,2019,9,29.4
C030,2019,10,28.3
C030,2019,11,19.8
C030,2019,12,16.0
C051,2019,1,17.4
C051,2019,2,26.0
C051,2019,3,26.3
C051,2019,4,25.3
C051,2019,5,32.5
C051,2019,6,39.2
C051,2019,7,40.0
C051,2019,8,36.7
C051,2019,9,31.9
C051,2019,10,30.4
C051,2019,11,23.3
C051,2019,12,21.4
C0A0,2019,1,11.9
C0A0,2019,2,22.0
C0A0,2019,3,23.5
C0A0,2019,4,22.3
C0A0,2019,5,28.9
C0A0,2019,6,35.8
C0A0,2019,7,36.8
C0A0,2019,8,34.2
C0A0,2019,9,27.4
C0A0,2019,10,24.7
C0A0,2019,11,19.7
C0A0,2019,12,16.6
C049,2019,1,13.8
C049,2019,2,22.1
C049,2019,3,23.5
C049,2019,4,21.6
C049,2019,5,29.6
C049,2019,6,39.9
C049,2019,7,37.7
C049,2019,8,35.1
C049,2019,9,28.5
C049,2019,10,26.8
C049,2019,11,20.4
C049,2019,12,16.5
C00B,2019,1,13.6
C00B,2019,2,21.8
C00B,2019,3,22.5
C00B,2019,4,21.2
C00B,2019,5,29.1
C00B,2019,6,38.0
C00B,2019,7,36.6
C00B,2019,8,33.1
C00B,2019,9,27.9
C00B,2019,10,27.9
C00B,2019,11,19.3
C00B,2019,12,17.4
C020,2019,1,13.0
C020,2019,2,21.8
C020,2019,3,23.0
C020,2019,4,21.7
C020,2019,5,29.0
C020,2019,6,39.3
C020,2019,7,37.4
C020,2019,8,34.4
C020,2019,9,28.6
C020,2019,10,28.3
C020,2019,11,19.8
C020,2019,12,16.8
C070,2019,1,11.1
C070,2019,2,20.4
C070,2019,3,21.0
C070,2019,4,18.5
C070,2019,5,25.2
C070,2019,6,36.8
C070,2019,7,35.1
C070,2019,8,31.7
C070,2019,9,26.4
C070,2019,10,25.8
C070,2019,11,17.1
C070,2019,12,16.5
C050,2019,1,14.8
C050,2019,2,23.4
C050,2019,3,25.0
C050,2019,4,24.2
C050,2019,5,30.5
C050,2019,6,41.3
C050,2019,7,38.9
C050,2019,8,34.8
C050,2019,9,31.1
C050,2019,10,30.4
C050,2019,11,22.1
C050,2019,12,19.7
C0B1,2019,1,17.7
C0B1,2019,2,25.4
C0B1,2019,3,26.7
C0B1,2019,4,25.7
C0B1,2019,5,29.9
C0B1,2019,6,38.0
C0B1,2019,7,37.7
C0B1,2019,8,33.7
C0B1,2019,9,29.9
C0B1,2019,10,27.5
C0B1,2019,11,22.9
C0B1,2019,12,21.2
C079,2019,1,17.2
C079,2019,2,26.2
C079,2019,3,27.2
C079,2019,4,25.2
C079,2019,5,28.4
C079,2019,6,38.5
C079,2019,7,39.3
C079,2019,8,34.7
C079,2019,9,29.9
C079,2019,10,28.8
C079,2019,11,23.8
C079,2019,12,21.6
C0C1,2019,1,18.1
C0C1,2019,2,27.0
C0C1,2019,3,27.9
C0C1,2019,4,27.5
C0C1,2019,5,32.3
C0C1,2019,6,41.1
C0C1,2019,7,41.1
C0C1,2019,8,37.0
C061,2019,1,16.1
C061,2019,2,24.8
C061,2019,3,25.5
C061,2019,4,23.4
C061,2019,5,28.2
C061,2019,6,39.8
C061,2019,7,37.7
C061,2019,8,32.2
C061,2019,9,30.2
C061,2019,10,28.9
C032,2019,1,17.4
C032,2019,2,27.2
C032,2019,3,27.8
C032,2019,4,26.3
C032,2019,5,31.7
C032,2019,6,39.8
C032,2019,7,40.7
C032,2019,8,36.2
C032,2019,9,31.4
C032,2019,10,30.6
C032,2019,11,24.8
C032,2019,12,21.4
C002,2019,1,17.6
C002,2019,2,27.7
C002,2019,3,24.6
C002,2019,4,25.3
C002,2019,5,26.0
C002,2019,6,34.4
C002,2019,7,39.4
C002,2019,8,33.8
C002,2019,9,31.3
C002,2019,10,31.2
C002,2019,11,24.3
C002,2019,12,23.2
C0C2,2019,1,17.2
C0C2,2019,2,24.9
C0C2,2019,3,25.9
C0C2,2019,4,26.1
C0C2,2019,5,30.6
C0C2,2019,6,39.4
C0C2,2019,7,39.3
C0C2,2019,8,35.2
C0C2,2019,9,30.7
C0C2,2019,10,30.1
C0C2,2019,11,22.5
C0C2,2019,12,20.3
C069,2019,1,16.6
C069,2019,2,26.5
C069,2019,3,23.3
C069,2019,4,23.6
C069,2019,5,22.9
C069,2019,6,30.4
C069,2019,7,36.4
C069,2019,8,33.7
C069,2019,9,30.3
C069,2019,10,27.7
C069,2019,11,23.6
C069,2019,12,21.7
C0B6,2019,1,16.8
C0B6,2019,2,26.9
C0B6,2019,3,26.8
C0B6,2019,4,25.1
C0B6,2019,5,31.6
C0B6,2019,6,38.4
C0B6,2019,7,39.6
C0B6,2019,8,34.4
C0B6,2019,9,31.0
C0B6,2019,10,27.7
C0B6,2019,11,24.3
C0B6,2019,12,20.8
C0BE,2019,1,17.5
C0BE,2019,2,28.2
C0BE,2019,3,24.6
C0BE,2019,4,25.6
C0BE,2019,5,25.3
C0BE,2019,6,33.3
C0BE,2019,7,41.9
C0BE,2019,8,35.0
C0BE,2019,9,32.6
C0BE,2019,10,30.0
C0BE,2019,11,24.9
C0BE,2019,12,23.2
C065,2019,1,13.0
C065,2019,2,20.9
C065,2019,3,21.9
C065,2019,4,21.7
C065,2019,5,26.6
C065,2019,6,33.5
C065,2019,7,35.0
C065,2019,8,30.9
C065,2019,9,25.7
C065,2019,10,27.2
C065,2019,11,18.8
C065,2019,12,20.7
C003,2019,1,17.8
C003,2019,2,27.1
C003,2019,3,26.5
C003,2019,4,26.0
C003,2019,5,30.3
C003,2019,6,41.0
C003,2019,7,39.3
C003,2019,8,35.3
C003,2019,9,30.8
C003,2019,10,29.4
C003,2019,11,24.3
C003,2019,12,22.3
C039,2019,1,17.7
C039,2019,2,25.9
C039,2019,3,24.3
C039,2019,4,27.1
C039,2019,5,29.2
C039,2019,6,39.7
C039,2019,7,38.7
C039,2019,8,34.3
C039,2019,9,31.6
C039,2019,10,30.3
C039,2019,11,24.0
C039,2019,12,22.4
C075,2019,1,16.0
C075,2019,2,28.1
C075,2019,3,29.8
C075,2019,4,24.5
C075,2019,5,30.1
C075,2019,6,37.7
C075,2019,7,42.4
C075,2019,8,37.5
C075,2019,9,33.7
C075,2019,10,30.9
C075,2019,11,23.6
C075,2019,12,21.8
C074,2019,1,17.5
C074,2019,2,26.5
C074,2019,3,28.8
C074,2019,4,27.1
C074,2019,5,30.7
C074,2019,6,38.5
C074,2019,7,44.6
C074,2019,8,34.4
C074,2019,9,30.0
C074,2019,10,27.9
C074,2019,11,23.6
C074,2019,12,21.5
C009,2019,1,18.6
C009,2019,2,26.8
C009,2019,3,27.8
C009,2019,4,26.8
C009,2019,5,30.8
C009,2019,6,40.4
C009,2019,7,40.4
C009,2019,8,36.0
C009,2019,9,30.5
C009,2019,10,29.2
C009,2019,11,23.8
C009,2019,12,22.3
C038,2019,1,19.0
C038,2019,2,27.5
C038,2019,3,25.4
C038,2019,4,26.4
C038,2019,5,31.4
C038,2019,6,41.5
C038,2019,7,39.4
C038,2019,8,36.1
C038,2019,9,32.6
C038,2019,10,30.8
C038,2019,11,24.8
C038,2019,12,23.3
C033,2019,1,17.8
C033,2019,2,26.9
C033,2019,3,27.7
C033,2019,4,25.6
C033,2019,5,30.4
C033,2019,6,38.8
C033,2019,7,40.2
C033,2019,8,35.3
C033,2019,9,30.8
C033,2019,10,30.1
C033,2019,11,24.2
C033,2019,12,21.6
C0BD,2019,1,15.9
C0BD,2019,2,25.9
C0BD,2019,3,26.6
C0BD,2019,4,24.1
C0BD,2019,5,26.3
C0BD,2019,6,34.2
C0BD,2019,7,39.5
C0BD,2019,8,34.3
C0BD,2019,9,30.2
C0BD,2019,10,28.1
C0BD,2019,11,23.6
C0BD,2019,12,21.2
C036,2019,1,16.4
C036,2019,2,26.7
C036,2019,3,26.3
C036,2019,4,25.1
C036,2019,5,30.1
C036,2019,6,38.4
C036,2019,7,40.1
C036,2019,8,34.4
C036,2019,9,30.0
C036,2019,10,28.5
C036,2019,11,23.3
C036,2019,12,21.9
C045,2019,1,12.5
C045,2019,2,21.8
C045,2019,3,22.5
C045,2019,4,22.4
C045,2019,5,27.8
C045,2019,6,33.8
C045,2019,7,35.6
C045,2019,8,32.8
C045,2019,9,26.7
C045,2019,10,25.8
C045,2019,11,18.4
C045,2019,12,20.5
C0B7,2019,1,16.0
C0B7,2019,2,24.6
C0B7,2019,3,26.2
C0B7,2019,4,24.6
C0B7,2019,5,30.5
C0B7,2019,6,37.8
C0B7,2019,7,39.7
C0B7,2019,8,34.2
C0B7,2019,9,29.2
C0B7,2019,10,27.8
C0B7,2019,11,23.5
C0B7,2019,12,20.5
C019,2019,1,12.5
C019,2019,2,25.1
C019,2019,3,24.6
C019,2019,4,21.8
C019,2019,5,21.2
C019,2019,6,33.5
C019,2019,7,36.0
C019,2019,8,31.9
C019,2019,9,29.9
C019,2019,10,27.8
C019,2019,11,21.3
C019,2019,12,21.7
C057,2019,1,17.8
C057,2019,2,27.2
C057,2019,3,28.0
C057,2019,4,24.0
C057,2019,5,28.6
C057,2019,6,40.2
C057,2019,7,39.6
C057,2019,8,35.7
C057,2019,9,31.9
C057,2019,10,30.2
C057,2019,11,23.7
C057,2019,12,23.4
C063,2019,1,17.8
C063,2019,2,27.6
C063,2019,3,27.3
C063,2019,4,24.6
C063,2019,5,27.2
C063,2019,6,35.8
C063,2019,7,40.2
C063,2019,8,34.7
C063,2019,9,30.6
C063,2019,10,29.4
C063,2019,11,24.3
C063,2019,12,22.4
C046,2019,1,9.8
C046,2019,2,19.4
C046,2019,3,19.6
C046,2019,4,18.1
C046,2019,5,24.1
C046,2019,6,31.6
C046,2019,7,33.0
C046,2019,8,27.6
C046,2019,9,22.7
C046,2019,10,21.7
C046,2019,11,16.4
C046,2019,12,17.6
C0BA,2019,1,17.7
C0BA,2019,2,28.2
C0BA,2019,3,25.1
C0BA,2019,4,28.1
C0BA,2019,5,26.4
C0BA,2019,6,33.5
C0BA,2019,7,40.2
C0BA,2019,8,35.5
C0BA,2019,9,33.2
C0BA,2019,10,31.6
C0BA,2019,11,25.0
C0BA,2019,12,23.6
C059,2019,1,15.0
C059,2019,2,24.6
C059,2019,3,23.4
C059,2019,4,23.6
C059,2019,5,29.4
C059,2019,6,38.0
C059,2019,7,36.4
C059,2019,8,33.4
C059,2019,9,29.6
C059,2019,10,29.7
C059,2019,11,21.7
C059,2019,12,20.2
C072,2019,1,11.0
C072,2019,2,19.7
C072,2019,3,20.2
C072,2019,4,18.9
C072,2019,5,25.4
C072,2019,6,32.2
C072,2019,7,34.3
C072,2019,8,31.3
C072,2019,9,25.7
C072,2019,10,23.0
C072,2019,11,17.1
C072,2019,12,16.3
C0B4,2019,1,15.9
C0B4,2019,2,26.2
C0B4,2019,3,27.7
C0B4,2019,4,26.9
C0B4,2019,5,30.9
C0B4,2019,6,39.7
C0B4,2019,7,39.5
C0B4,2019,8,35.1
C0B4,2019,9,30.7
C0B4,2019,10,29.5
C0B4,2019,11,22.7
C0B4,2019,12,21.8
C054,2019,1,12.5
C054,2019,2,22.5
C054,2019,3,23.4
C054,2019,4,21.5
C054,2019,5,28.9
C054,2019,6,34.5
C054,2019,7,36.7
C054,2019,8,32.0
C054,2019,9,27.4
C054,2019,10,25.0
C054,2019,11,20.3
C054,2019,12,17.4
C042,2019,1,16.2
C042,2019,2,25.2
C042,2019,3,23.9
C042,2019,4,24.6
C042,2019,5,26.8
C042,2019,6,39.1
C042,2019,7,36.4
C042,2019,8,33.6
C042,2019,9,32.2
C042,2019,10,30.0
C042,2019,11,23.4
C042,2019,12,23.8
C0B9,2019,1,18.3
C0B9,2019,2,26.2
C0B9,2019,3,25.5
C0B9,2019,4,26.2
C0B9,2019,5,30.6
C0B9,2019,6,39.6
