northing,easting,zone
"4798937,81","512244,69",30
"4800518,19","511599,8237",30
"4802316,311","511091,9973",30
,,30
"4803672,909","513548,1577",30
"4803710,175","513472,5463",30
,,30
"4801528,887","514267,9897",30
"4802725,688","514165,2834",30
"4798041,66","512308,2483",30
"4801607,175","515236,6209",30
"4801488,519","511784,8434",30
"4803532,438","513502,5429",30
"4800816,781","512051,6575",30
"4800105,448","512352,4787",30
"4796928,253","513328,8949",30
,,30
"4800643,431","511306,7263",30
,,30
"4801554,51","513944,3246",30
"4798383,363","512122,4179",30
"4797114,493","512039,8482",30
"4800696,089","511559,5959",30
"4802545,292","514414,7536",30
"4798172,716","512238,8432",30
"4800050,337","511129,0706",30
"4798692,36","515539,3707",30
"4800654,671","512103,0245",30
"4800603,066","511771,9375",30
"4798048,492","510821,0267",30
"4802122,951","515124,7361",30
"4799961,369","512327,7577",30
"4801861,885","511052,5854",30
"4800197,06","512727,24",30
"4797526,323","510114,1246",30
"4800160,133","510995,6786",30
"4803141,449","514231,1896",30
"4801844,648","515580,1448",30
"4800770,256","513396,3041",30
"4797068,999","512598,648",30
"4802135,811","515832,4595",30
"4801574,325","512443,0276",30
"4801625,248","512090,5213",30
"4800419,666","512515,8199",30
"4800564,945","512523,7911",30
"4798172,716","512238,8432",30
"4799171,85","514954,3",30
"4803152,707","516341,0928",30
"4800508,74","513494,3776",30
"4796598,608","512325,7596",30
"4799211,453","513412,7738",30
"4800154,177","512356,4927",30
"4800016,368","512606,4536",30
"4799985,053","512500,7472",30
"4803725,066","513560,9809",30
"4801587,144","514012,6582",30
"4799211,453","513412,7738",30
"4800185,413","513134,9248",30
"4800099,554","512505,1862",30
4799567,512808,30
"4802464,918","514528,7933",30
"4805016,531","517135,8745",30
"4796719,785","512067,2513",30
"4798305,564","513362,9141",30
"4800127,757","512327,0235",30
"4798722,817","511448,3644",30
"4800398,88","511710,6929",30
"4797083,613","512265,4853",30
,,30
"4796475,01","513383,716",30
"4797110,412","512011,9476",30
"4800116,876","512368,5304",30
"4799329,34","512118,26",30
"4796816,26","512470,779",30
"4802221,775","515096,4742",30
"4801640,489","514262,4581",30
"4799674,223","514898,0065",30
"4800597,863","512210,7155",30
"4799443,302","514516,75",30
"4799310,988","513116,1565",30
"4803143,385","514255,6544",30
"4797621,525","512107,3256",30
,,30
"4800116,837","512368,5313",30
"4799376,042","512018,8531",30
"4799289,6","512011,4",30
"4800469,6","511788,9549",30
"4799378,75","512022,5745",30
"4798967,301","514680,6009",30
"4802115,835","511318,6083",30
"4801558,808","515069,0963",30
"4800144,502","512365,9148",30
"4796738,306","511965,3517",30
"4798671,744","510752,9114",30
"4798232,103","512259,2052",30
"4801697,054","515283,2649",30
"4798142,774","513499,754",30
"4803665,504","513521,5959",30
"4797195,245","512661,5657",30
"4796543,479","512939,1372",30
"4796398,063","511507,6153",30
"4802183,126","515498,5476",30
"4801504,114","515204,915",30
"4800167,091","510861,6943",30
"4800116,837","512368,5313",30
"4796607,91","512576,4856",30
4800117,"512439,4366",30
"4802464,918","514528,7933",30
"4796753,736","512423,411",30
"4800084,948","511326,4542",30
"4799717,566","512649,0749",30
"4800215,547","514612,7013",30
"4801523,169","513857,8762",30
"4796545,996","512571,2569",30
"4798930,09","515176,0712",30
"4796998,001","511766,316",30
"4800046,684","514412,1875",30
"4798423,194","512709,2874",30
"4800816,781","512051,6575",30
"4800087,31","512376,3899",30
"4797106,821","512373,361",30
"4800816,781","512051,6575",30
"4800554,871","513108,6696",30
"4798383,079","512503,7641",30
"4801986,822","515359,6236",30
"4803721,759","515810,3734",30
"4800382,014","514374,4615",30
"4802040,869","513818,5163",30
"4800063,598","513618,6485",30
"4800084,948","511326,4542",30
"4801514,299","515090,1494",30
"4799670,751","512741,9155",30
"4800250,238","512631,4651",30
"4801372,58","515900,4075",30
,,30
"4799614,488","514419,486",30
"4798143,948","510870,1066",30
"4798997,794","514561,7253",30
"4800042,097","512719,5183",30
"4799184,017","514498,3069",30
"4802010,933","514771,5053",30
"4800042,876","512515,504",30
"4800026,921","512524,0595",30
"4802010,933","514771,5053",30
"4802464,918","514528,7933",30
"4800282,531","512724,6844",30
"4796543,479","512939,1372",30
"4797467,95","511782,0793",30
"4799353,668","510772,2015",30
"4799361,557","510772,0668",30
"4799352,003","510770,1314",30
"4799348,184","510768,9112",30
"4798377,798","512838,459",30
"4796889,971","513379,4363",30
"4797386,741","511818,689",30
"4802010,933","514771,5053",30
"4798188,929","513212,4322",30
"4800282,531","512724,6844",30
"4797979,66","512766,3243",30
"4800042,876","512515,504",30
"4798039,1","512925,059",30
"4802240,547","515057,8997",30
"4801349,852","511580,0159",30
"4800050,337","511129,0706",30
"4800944,886","512934,5812",30
"4800059,669","512474,2698",30
"4797816,311","511492,8406",30
"4797615,61","511696,6945",30
"4797706,815","511044,8317",30
"4799184,017","514498,3069",30
"4803141,449","514231,1896",30
"4800980,047","511512,1487",30
"4795752,8","498118,47",30
"4799876,285","511187,5695",30
"4801679,797","515320,2621",30
"4802310,062","511246,506",30
"4798283,333","512172,2743",30
"4799171,863","514676,777",30
"4796642,679","513130,521",30
"4803728,791","512911,1513",30
"4799182,327","514533,8777",30
"4796946,337","513279,9174",30
"4799761,96","511441,5164",30
"4799761,96","511441,5164",30
"4796959,054","513376,1457",30
"4796959,054","513376,1457",30
"4799406,495","513261,0859",30
"4799406,495","513261,0859",30
"4796653,378","513092,5116",30
"4796653,378","513092,5116",30
"4799071,316","512078,7442",30
"4799071,316","512078,7442",30
"4798259,869","510595,8757",30
"4798259,869","510595,8757",30
"4790979,713","533728,993",30
"4789908,618","532909,2242",30
"4791427,619","531464,5999",30
,,30
"4790666,732","534896,5915",30
,,30
,,30
"4789136,942","531390,8422",30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
"4790807,539","525124,1138",30
"4790610,807","533034,809",30
"4790493,13","532957,54",30
"4800419,614","525731,1306",30
"4800287,448","525790,7332",30
"4801285,123","524972,0452",30
"4800412,286","525667,7763",30
"4799960,218","525737,6627",30
"4801712,49","524627,341",30
"4800905,689","525346,8479",30
"4801003,409","525808,7101",30
"4801075,174","525378,2677",30
"4801284,379","524970,6862",30
"4791222,819","526091,2472",30
"4800931,281","525169,0391",30
"4801217,012","525144,7798",30
"4801229,479","525295,3535",30
"4801113,93","525319,2",30
"4799723,81","526141,31",30
,,30
"4796036,57","490061,52",30
"4796328,18","489663,74",30
"4792355,337","525391,2413",30
"4789152,113","526552,7295",30
"4790794,233","525607,3175",30
"4793321,276","523423,6906",30
"4788753,544","524245,6349",30
,,30
"4792240,687","523556,0456",30
"4791080,646","525964,3682",30
"4791576,176","524827,6237",30
"4788426,722","529180,3222",30
"4786953,163","527074,9056",30
"4787605,851","526263,9336",30
"4786964,733","527064,795",30
"4792358,362","523629,4404",30
"4783674,923","527095,325",30
"4787728,775","526377,3954",30
"4792629,344","524957,3751",30
"4792240,211","523554,1949",30
"4791203,388","526202,6069",30
"4791193,962","526145,6769",30
"4785874,429","527284,7742",30
"4788740,53","527911,6967",30
"4789484,526","524177,2874",30
"4793622,015","523050,0278",30
"4793432,767","523035,8666",30
"4789142,778","524207,2461",30
"4793574,233","523170,5178",30
"4793539,429","523689,5928",30
"4790812,404","525727,5197",30
"4789098,658","526491,0238",30
"4789193,365","523415,8477",30
"4793296,027","524410,3221",30
"4792190,277","525664,0528",30
"4790027,684","527101,3171",30
"4792422,722","525632,2264",30
"4793630,511","524067,0354",30
"4794145,416","523362,9127",30
"4788225,876","525821,1113",30
"4793242,804","523362,5114",30
"4790827,557","526051,9578",30
"4789917,827","527412,7667",30
"4788492,237","526542,9365",30
"4788493,796","526540,8573",30
"4790717,101","525540,8346",30
,,30
"4790823,852","525098,9236",30
"4793810,392","523276,2386",30
"4790139,151","527651,017",30
"4788027,963","525604,5264",30
"4788056,901","525547,5797",30
"4792997,217","523235,4955",30
"4793976,132","522802,7446",30
"4791031,668","525920,6527",30
"4792023,746","525084,2185",30
"4791803,761","525322,1927",30
"4793430,361","523726,109",30
"4789898,493","527918,4773",30
"4789419,348","524016,2947",30
"4791620,035","525547,7783",30
"4785647,317","528023,516",30
"4791150,074","525485,2399",30
"4793248,932","525200,5709",30
"4788114,604","525565,0142",30
"4790846,008","525027,4392",30
"4791178,08","526150,8058",30
"4791830,975","525347,1289",30
"4790749,09","525602,8841",30
"4790295,945","525513,9896",30
"4788795,349","524084,0192",30
"4788943,689","524928,0432",30
"4793490,708","524435,2382",30
"4788904,654","527768,0314",30
"4790782,552","525642,8991",30
"4787684,241","520368,5143",30
"4785360,435","521061,7341",30
"4793143,492","523977,7295",30
"4793125,192","523956,9573",30
"4790776,435","525675,9455",30
"4793071,02","524871,96",30
"4797046,846","533473,7207",30
"4795330,374","534288,228",30
"4795406,808","534306,0111",30
"4795378,966","534295,0205",30
"4796111,233","533967,9249",30
"4797767,463","533184,7434",30
"4797723,663","533192,7867",30
"4796131,865","533983,7908",30
"4795309,286","534361,8619",30
"4797723,866","533162,0594",30
"4796543,679","533711,1439",30
"4797163,592","533374,3688",30
"4795383,858","534298,8628",30
"4797869,488","533463,0883",30
"4798322,422","532367,3071",30
"4797008,85","533502,7154",30
"4796744,752","533697,9271",30
,,30
,,30
"4796736,987","546629,7376",30
"4797033,446","546752,0752",30
,,30
,,30
,,30
"4796889,952","545161,3236",30
"4796819,461","546611,7698",30
"4796876,66","546674,5236",30
,,30
"4797804,081","546282,2069",30
,,30
"4796623,403","544970,7556",30
"4796745,035","545833,8888",30
"4796880,677","546700,0892",30
"4796573,273","545870,9573",30
"4795573,651","545194,8774",30
,,30
"4796792,385","546804,6101",30
"4796488,363","545793,8226",30
"4797139,552","546609,6833",30
"4797400,194","546863,4896",30
"4796769,435","546673,5348",30
"4796793,487","545607,0654",30
"4796387,938","546844,2295",30
"4796646,247","546427,4642",30
,,30
"4796742,289","545909,6263",30
,,30
,,30
,,30
"4796759,031","547142,1127",30
,,30
"4796935,713","546841,5139",30
,,30
"4796520,383","545919,0825",30
,,30
"4797497,271","546779,9242",30
,,30
,,30
,,30
,,30
,,30
"4772869,7","507394,3311",30
"4772982,015","507227,6908",30
"4772643,332","507626,9886",30
"4773083,045","507402,397",30
"4769992,333","507009,4879",30
"4772408,306","507913,4346",30
"4774942,558","505829,4537",30
"4773541,284","505603,6133",30
"4773580,63","505900,8481",30
"4773760,806","507068,8482",30
"4771779,445","509949,5945",30
"4773260,38","507410,9107",30
"4774205,873","507325,6719",30
"4772129,986","508507,7344",30
"4776468,613","505049,0723",30
"4769493,722","506554,6139",30
"4776223,567","505112,0048",30
"4771769,768","510985,0856",30
"4773262,923","507207,2092",30
"4773293,123","506818,3855",30
"4773379,63","505920,6473",30
"4772849,656","507217,7915",30
"4765958,234","528207,9232",30
"4772090,595","509188,0278",30
"4774134,717","507357,0738",30
"4774068,538","507306,988",30
"4773019,022","509616,8403",30
,,30
"4771965,85","507800,9889",30
"4770827,553","511862,9921",30
"4772849,656","507217,7915",30
"4771421,407","511333,8833",30
"4773126,803","507344,5152",30
"4774413,946","506587,4924",30
"4774934,866","505831,9686",30
"4773655,381","506541,1771",30
"4774362,22","508149,4835",30
"4768496,925","506675,7863",30
"4768660,974","506668,8198",30
"4774321,16","506712,7453",30
"4775022,032","505186,1715",30
"4772947,361","507714,8491",30
"4795186,337","496753,2478",30
"4795119,458","497147,4397",30
"4796135,624","495520,7489",30
"4796451,458","494741,472",30
"4793371,518","494109,56",30
"4795267,762","497184,3532",30
"4795362,534","495709,39",30
"4796269,143","495089,278",30
"4796202,522","494673,9217",30
"4795289,453","496857,9946",30
"4795517,223","494749,989",30
"4795748,134","495906,7956",30
"4795572,239","496834,2185",30
"4794710,178","495670,9899",30
"4795925,593","495128,1551",30
"4795412,586","494796,3388",30
"4792919,912","494894,3291",30
"4793125,871","494320,3956",30
"4795672,734","495249,8435",30
"4795459,373","494913,7562",30
"4795052,33","496163,3976",30
"4795424,9","495560,5111",30
"4795196,454","495101,3636",30
"4794092,331","495935,8198",30
"4794185,38","495848,8454",30
"4794876,878","495614,527",30
"4795428,36","495276,644",30
"4796324,009","495077,2177",30
"4796492,039","494754,9677",30
"4792968,515","494037,4152",30
"4794902,251","495257,5861",30
"4796545,248","495239,9907",30
"4795201,584","495483,3559",30
"4792098,946","495226,7718",30
"4795318,081","495696,6153",30
"4794209,129","495745,2465",30
"4795250,336","495696,4458",30
"4796398,781","495281,7128",30
"4796103,216","495284,7898",30
"4795192,408","497177,3691",30
"4795238,495","495549,2115",30
"4795002,022","495837,8856",30
"4795614,619","495299,5252",30
"4795162,223","495156,4263",30
"4796554,188","495114,107",30
"4796404,572","495325,3598",30
"4795049,636","496046,4688",30
"4796270,596","495277,5825",30
"4796355,618","494897,5127",30
"4796384,741","494718,903",30
"4795284,968","496336,3582",30
"4796475,604","494791,5176",30
"4795085,9","496035,637",30
"4795174,339","496535,6242",30
"4795445,187","496788,6773",30
"4795255,594","495631,53",30
"4796549,771","495173,0235",30
"4796533,672","494650,1622",30
"4795544,934","495897,6502",30
"4795669,488","497523,2194",30
"4795304,469","496294,9937",30
"4795607,613","495358,1147",30
"4795225,481","497069,4924",30
"4795397,814","496568,0832",30
"4795084,643","495292,9463",30
"4794785,689","495490,3104",30
"4795862,538","494999,3132",30
"4795866,199","494997,9137",30
"4795086,216","495292,7157",30
"4795085,176","495511,0086",30
"4795064,526","495865,5167",30
"4796370,161","494738,4871",30
"4794603,518","495795,0994",30
"4795351,768","495711,6564",30
"4795330,454","495167,4079",30
"4796197,881","494864,7273",30
"4795123,473","496744,7567",30
"4796116,578","495347,181",30
"4794842,363","496599,5318",30
"4794844,023","496614,5988",30
"4795124,19","495834,1097",30
"4795495,017","495324,8375",30
"4795432,479","495280,994",30
"4794853,216","496539,9581",30
"4795531,91","494737,2776",30
"4795362,722","494969,4477",30
"4795232,334","495320,2281",30
,,30
"4795450,726","497061,0619",30
"4796334,66","494812,1309",30
"4795494,666","495944,9472",30
"4795071,33","495314,28",30
"4796226,45","495620,27",30
4795099,"496736,8",30
"4794942,71","496770,37",30
"4795179,87","495692,67",30
"4765891,003","528204,6725",30
"4765741,988","528074,7529",30
"4765801,838","529748,3634",30
"4765904,814","527908,8129",30
"4766343,768","529290,7378",30
"4765865,257","527845,2801",30
"4765679,238","528392,7452",30
"4766081,549","528429,5509",30
"4766076,758","527375,5253",30
,,30
"4764473,492","527447,1151",30
"4765944,32","528088,6084",30
"4765986,941","528017,8781",30
"4765542,952","528214,1645",30
"4765741,988","528074,7529",30
"4767679,001","527519,5979",30
"4765798,329","527852,7742",30
"4765875,627","528204,9868",30
"4765872,995","528200,1911",30
,,30
"4806125,58","505602,2305",30
"4805923,015","504038,7092",30
"4803982,226","505063,8404",30
"4806170,95","506040,5745",30
"4804877,192","504917,1875",30
"4803989,327","506110,8176",30
"4804727,113","506573,6777",30
"4802796,263","505271,3351",30
"4804403,535","506207,172",30
"4802889,566","504811,7676",30
"4804319,51","505025,1634",30
"4806196,806","505648,6427",30
"4805262,529","504701,3622",30
"4806800,753","506695,7549",30
"4803868,501","506054,6592",30
"4806351,798","504521,7977",30
"4804079,923","506181,3784",30
"4804083,203","506141,1665",30
"4804699,887","506362,138",30
,,30
"4806021,101","506097,7586",30
"4805379,668","503967,2106",30
"4804846,736","506461,7622",30
"4804397,421","506192,3155",30
"4805768,556","504706,0759",30
"4802983,502","505839,5233",30
"4805386,435","504187,7445",30
"4804256,259","505110,554",30
"4806357,002","506091,5772",30
"4804273,858","505076,1345",30
"4804549,027","506486,2276",30
,,30
"4804242,742","506265,6638",30
"4804113,988","506182,5635",30
"4805368,826","504060,5799",30
"4804451,815","506318,9957",30
"4804840,61","506463,4855",30
"4804443,267","506213,1204",30
"4804259,919","506167,4089",30
"4804074,958","506075,56",30
"4804154,321","506274,7727",30
"4804091,689","506167,7155",30
"4804918,549","504805,4903",30
"4804441,298","506484,6541",30
"4804448,252","506131,1258",30
"4804448,252","506131,1258",30
"4804466,701","506227,4926",30
"4804466,701","506227,4926",30
"4804111,58","505972,27",30
,,30
"4796233,107","498604,1807",30
"4796299,04","498747,1117",30
,,30
"4795431,043","498105,2472",30
"4796032,977","498105,675",30
"4796283,275","498791,3137",30
"4795370,897","498709,5029",30
,,30
"4795773,439","498820,5105",30
"4795756,087","498506,4794",30
,,30
,,30
,,30
"4796629,497","498337,4789",30
"4796243,707","498281,1401",30
"4796117,946","497713,3286",30
"4796031,404","497665,7467",30
,,30
,,30
"4795886,085","499114,2325",30
"4796048,432","498130,5757",30
"4796902,685","497445,352",30
,,30
"4795882,291","497687,6746",30
"4796529,053","497660,6666",30
,,30
,,30
"4795690,226","498471,9988",30
"4796856,166","497828,7074",30
"4796864,077","497816,0286",30
"4795656,087","498804,8707",30
"4796095,528","498215,2883",30
"4795955,752","498940,9957",30
"4796414,42","497921,76",30
"4795304,15","498762,37",30
"4796119,36","498555,62",30
"4797450,192","496808,0804",30
"4797369,223","496607,411",30
"4796787,374","496317,6669",30
"4797433,606","496715,3067",30
"4797412,14","496716,4441",30
,,30
"4798167,327","496573,6736",30
"4797752,106","496708,1309",30
,,30
"4796412,651","496668,2695",30
,,30
"4798894,183","495168,9176",30
"4798166,589","496051,6737",30
"4798072,715","496056,2434",30
"4796871,921","496711,8301",30
"4797181,095","496916,9418",30
,,30
,,30
"4796857,184","496200,4315",30
"4797159,019","496992,7563",30
"4796787,374","496317,6669",30
"4796447,125","496043,1458",30
,,30
"4797341,303","497271,0612",30
,,30
"4796804,713","495347,4911",30
"4797248,702","496521,2699",30
"4796576,146","497085,3897",30
"4796396,435","496921,0956",30
"4796426,436","496568,9222",30
"4796902,993","496714,6114",30
"4797757,158","497164,6806",30
,,30
"4796934,549","497878,5111",30
,,30
,,30
"4797912,658","495837,3844",30
"4797341,244","497688,7704",30
"4796799,791","496653,4879",30
"4796787,374","496317,6669",30
"4796981,037","497157,2204",30
"4797092,794","497368,9056",30
"4797283,03","497824,3364",30
"4797438,957","496718,5685",30
"4797439,062","496728,7679",30
"4797007,581","496844,2783",30
"4796441,496","495530,6077",30
"4797486,088","496699,6147",30
"4797007,581","496844,2783",30
"4797432,538","496719,2302",30
"4797478,497","496735,5915",30
,,30
"4796976,58","496370,537",30
"4796976,58","496370,537",30
"4798412,13","495502,77",30
"4797094,47","496784,98",30
"4797268,06","496618,53",30
"4797106,24","497678,93",30
"4797624,6","496861,91",30
"4795284,567","499200,5637",30
"4795753,957","499191,6014",30
"4793805,264","499291,6983",30
"4794885,795","499453,067",30
"4795054,162","499783,7838",30
,,30
"4794911,604","499472,0885",30
"4795179,126","499738,1593",30
,,30
"4785424,128","524497,066",30
"4795341,503","498795,5425",30
"4795401,029","499198,097",30
"4795303,267","499424,8627",30
,,30
,,30
"4795430,312","499286,6017",30
"4794825,713","498882,11",30
"4793977,816","505884,81",30
,,30
"4793082,333","505836,2471",30
"4793151,629","506163,6522",30
"4793139,355","506299,7332",30
"4793159,26","506136,5483",30
"4793169,753","506230,5419",30
"4793113,913","506258,9053",30
"4793159,096","506136,6981",30
,,30
"4793771,664","506696,114",30
"4793731,48","505904,1677",30
,,30
"4793734,451","505902,4083",30
"4794085,596","505539,5959",30
"4793818,127","505933,0933",30
"4793530,74","505605,3827",30
"4793593,667","505436,2627",30
"4793310,539","505017,8975",30
"4793134,616","505720,407",30
"4792721,605","505518,8096",30
"4793488,593","506153,7001",30
"4792205,384","506543,1584",30
"4794208,323","505630,9479",30
"4794824,289","505295,2277",30
"4793734,091","506042,5746",30
"4793245,897","504971,3676",30
"4793799,337","505234,7044",30
"4792749,53","505724,2137",30
"4793560,052","505218,2852",30
"4793628,678","505496,5445",30
"4792099,562","505833,7762",30
"4793329,942","504848,1234",30
"4793739,66","506760,8059",30
"4792801,093","505545,7288",30
"4793178,061","506211,4857",30
"4792798,219","505557,0559",30
"4793233,146","505166,3203",30
"4793662,549","505312,5896",30
"4793247,387","505988,4646",30
"4793918,183","506061,7113",30
"4794009,046","506831,5897",30
"4793261,476","504929,3473",30
"4792861,476","505629,3413",30
"4793965,514","505605,3427",30
"4793837,295","505451,9225",30
"4792345,417","505343,4916",30
"4792888,531","505620,9498",30
4794145,"506438,7941",30
"4793723,686","504964,5356",30
"4793281,186","505614,088",30
"4793293,64","505018,7443",30
"4794081,862","505564,8512",30
"4792979,595","506915,0942",30
"4802194,721","502804,0225",30
"4793754,566","505603,4003",30
"4793729,03","505898,5399",30
"4793500,544","504667,35",30
"4793958,367","505780,83",30
"4791596,125","506276,9512",30
"4793734,155","505885,9829",30
"4792456,113","505947,4858",30
"4793155,2","506301,6091",30
"4794052,023","505890,7238",30
"4793251,384","505716,9357",30
"4793399,345","505968,3497",30
"4793211,828","505675,5166",30
"4791596,186","506397,0884",30
"4793320,854","505449,6727",30
"4793320,854","505449,6727",30
"4793901,02","506734,93",30
"4802588,649","501518,3307",30
"4802744,462","500133,3107",30
"4802864,224","501189,0017",30
"4802360,69","501105,1364",30
"4803495,68","501945,0436",30
,,30
"4804064,296","500977,8134",30
"4803220,244","500182,2081",30
"4802993,575","502544,2541",30
"4802630,231","500619,4647",30
"4802611,623","500599,3167",30
"4802003,906","502774,711",30
,,30
"4802017,209","503465,4826",30
"4802956,736","500879,43",30
"4803079,248","501807,6389",30
"4804217,325","501433,415",30
"4801524,674","503864,3857",30
"4802758,882","501792,1339",30
"4801457,904","503887,8353",30
"4802370,796","501080,167",30
,,30
"4802935,391","500504,3434",30
"4802229,231","502241,7226",30
,,30
"4802109,455","503067,3422",30
"4803410,288","501419,0165",30
,,30
"4803824,919","501930,461",30
"4802678,442","500984,2019",30
"4802793,967","501486,969",30
"4802932,539","500530,5187",30
,,30
"4803604,597","501696,8989",30
"4803294,849","502795,3735",30
"4803220,349","501668,2026",30
"4803972,52","501532,0849",30
"4802045,124","503353,8269",30
"4803405,761","501797,8672",30
"4803199,182","500203,8686",30
"4802907,841","501011,9338",30
"4802914,478","501011,6939",30
,,30
"4803396,432","502223,7419",30
,,30
"4802842,229","501498,7177",30
"4803304,272","501400,842",30
"4803609,101","501006,4446",30
,,30
,,30
"4802364,714","500365,8603",30
"4803775,242","501559,2713",30
,,30
,,30
"4803295,452","501164,4496",30
"4802527,316","502207,3638",30
"4802962,532","500887,6138",30
"4803052,448","502102,6815",30
,,30
,,30
"4802736,244","502175,3858",30
"4802957,266","500954,0839",30
,,30
,,30
"4802003,73","502774,7358",30
"4802003,73","502774,7358",30
"4802399,279","502181,7234",30
"4803119,83","501109,8744",30
"4802818,699","501289,6166",30
"4802493,011","500381,6723",30
,,30
,,30
,,30
,,30
"4804167,583","501178,3911",30
,,30
"4803344,056","500419,9298",30
"4803001,8","501794,41",30
"4802619,93","502119,14",30
"4791974,706","486628,4343",30
"4791828,89","488736,5025",30
,,30
"4789692,217","484033,4767",30
"4790486,843","483993,1164",30
"4792889,117","486866,9854",30
"4792906,481","486853,3413",30
"4789333,2","487770,8645",30
"4789806,852","484241,6171",30
"4792157,366","487111,4327",30
"4789890,019","487457,9553",30
"4791228,975","488292,2242",30
"4792193,039","487516,0242",30
"4793063,405","486135,1988",30
"4793165,686","486068,6417",30
"4790534,28","487475,4968",30
"4786381,311","486834,6836",30
"4792293,675","487708,3333",30
"4791651,895","487119,502",30
,,30
"4789206,56","486629,8962",30
"4792456,716","486954,9495",30
"4792503,481","487397,5153",30
"4791709,473","486503,9377",30
"4793124,601","486148,6753",30
"4793075,526","486577,7003",30
"4792145,647","486330,7667",30
"4791213,783","487152,1048",30
"4790101,272","486387,556",30
"4792082,015","486671,8285",30
"4789306,139","487576,6731",30
,,30
"4791637,951","487489,7684",30
"4789721,61","484026,1784",30
"4789725,12","484099,737",30
"4793089,457","487179,5078",30
"4794584,719","489720,3756",30
"4793087,231","487212,6172",30
"4788304,759","487052,6024",30
"4792382,795","485947,7061",30
"4790054,389","487756,3881",30
"4790413,962","484442,5777",30
"4793201,552","487286,1048",30
"4793515,487","486247,6033",30
"4792978,724","486240,1409",30
"4792927,077","486131,0373",30
"4789897,306","487346,2227",30
"4791544,646","487336,71",30
"4786721,372","487156,2291",30
"4791474,057","486976,7231",30
"4791707,407","486528,2519",30
"4791185,135","488322,7328",30
"4790206,786","488210,7362",30
"4793012,5","486263,0112",30
"4789601,514","487365,967",30
"4790170,101","487078,8339",30
"4790257,891","486825,4596",30
"4792791,047","486216,6675",30
"4792901,24","486179,7514",30
"4790079,602","487695,0058",30
"4792157,809","486647,9363",30
"4791754,39","486622,7797",30
"4791728,763","486621,1179",30
"4790919,182","485547,8482",30
"4792958,018","485425,1128",30
"4789207,69","486645,8796",30
"4784961,407","485233,5395",30
"4791173,496","488228,1931",30
"4793287,535","486224,9563",30
"4792066,141","486619,0098",30
"4792422,233","486565,5204",30
"4793225,704","486213,5525",30
,,30
,,30
,,30
,,30
,,30
,,30
"4793601,716","486263,0017",30
"4791550,899","486898,8413",30
"4793467,775","486763,6723",30
"4790239,21","487733,9959",30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
"4788547,073","487503,1799",30
,,30
"4791859,886","486642,6799",30
"4792952,359","486167,1786",30
"4791371,152","487273,9081",30
"4791371,152","487273,9081",30
"4791930,975","486300,5387",30
,,30
,,30
,,30
,,30
,,30
,,30
"4790721,834","487480,3479",30
"4790472,449","487649,8581",30
,,30
,,30
,,30
,,30
,,30
"4791562,22","487267,9569",30
"4791371,152","487273,9081",30
"4791566,185","487267,4093",30
"4793120,119","486401,938",30
"4790506,948","483974,2578",30
"4789807,735","487453,9586",30
"4785878,556","485867,1597",30
"4788457,963","487282,6678",30
"4789515,862","487585,4941",30
"4793382,328","486736,348",30
,,30
,,30
"4788547,073","487503,1799",30
"4791639,742","487495,7694",30
,,30
"4785480,897","485635,7102",30
"4785490,486","485634,6963",30
"4785484,444","485634,5555",30
,,30
"4791371,152","487273,9081",30
,,30
,,30
,,30
,,30
"4789904,707","487311,1098",30
,,30
,,30
,,30
,,30
,,30
"4791757,75","486560,3",30
"4786960,33","485114,34",30
"4791140,33","488320,54",30
"4791693,48","486736,32",30
"4792243,34","486902,72",30
"4804796,069","524578,074",30
,,30
,,30
,,30
"4804861,463","524651,6085",30
"4804653,209","524690,1024",30
"4804796,069","524578,074",30
"4804514,364","524576,5996",30
"4804510,948","524578,9623",30
"4804505,708","524578,1107",30
"4804850,354","524273,7836",30
,,30
"4804796,069","524578,074",30
"4805091,577","524420,6268",30
"4804796,069","524578,074",30
"4804677,053","524589,3923",30
"4804653,209","524690,1024",30
"4804483,922","524569,11",30
"4804796,069","524578,074",30
"4804834,483","524369,7054",30
"4803848,502","525015,1837",30
"4804796,069","524578,074",30
"4804668,808","523866,0357",30
"4804691,275","523861,2686",30
"4804664,89","524656,18",30
"4790909,4","479009,8026",30
"4791291,84","479217,3058",30
"4790954,14","478934,2491",30
"4790986,025","479258,4785",30
"4791637,37","479264,99",30
"4791336,823","478358,0867",30
"4791491,754","479010,6212",30
"4791425,507","477941,7332",30
"4791424,018","477939,7232",30
,,30
,,30
"4792442,558","480129,3477",30
"4791655,222","479169,0305",30
"4791496,994","479022,479",30
"4792209,998","479002,2632",30
"4791659,236","478864,7823",30
"4802321,072","505171,1918",30
"4791405,034","478068,846",30
"4792430,362","478890,9182",30
"4792516,048","479987,1132",30
"4791881,294","479041,8116",30
"4791138,734","479218,0515",30
"4791104,81","479181,4704",30
"4791540,448","479043,9896",30
"4791771,138","478918,7478",30
"4792682,203","479028,1076",30
"4763440,379","525592,1952",30
"4764009,767","525238,0175",30
"4763614,889","525340,8013",30
"4763417,891","525538,2179",30
"4763687,47","525085,9742",30
"4763605,702","525481,3464",30
"4781208,502","508015,7265",30
"4780391,293","507422,4547",30
