_id,URTEA/ANIO,JARDUERA_ZENBAKIA/NUM_ACTUACION,ALTA_DATA/FECHA ALTA,ERABILTZAILEA_EU/USUARIO_EU,ERABILTZAILEA_CAS/USUARIO_CAS,UDALERRIA/MUNICIPIO,HELBIDEA/DIRECCION,ESPEZIE/ESPECIE,KOKALEKUA/UBICACION,ALTUERA/ALTURA,DIAMETROA/DIAMETRO,longitude,latitude,EGOERA_EU/ESTADO_EU,EGOERA_CAS/ESTADO_CAS,ITXIERA_DATA/FECHA CIERRE,ITXIERAKO AGENTEA_EU/AGENTE CIERRE_EU,ITXIERAKO AGENTEA_CAS/AGENTE CIERRE_CAS
69,2018,1273,2018-02-08 00:00:00,ABADIÑOKO UDALA,AYUNTAMIENTO ABADIÑO,ABADIÑO,ASTOLA 33 ABADIÑO,AVISPA ASIÁTICA,ARBOLADO,12,50,"531461,8018","4778058,736",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-07-08 00:00:00,BASALAN,BASALAN
70,2018,1186,2018-07-30 00:00:00,ABADIÑOKO UDALA,AYUNTAMIENTO ABADIÑO,ABADIÑO,"ASTOLA AUZOA, 56, ABADIÑO, ESPAÑA",AVISPA ASIÁTICA,CONSTRUCCIÓN,20,10,"531288,0075","4778186,551",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-02-08 00:00:00,BASALAN,BASALAN
71,2018,1124,2018-07-27 00:00:00,BASALAN,BASALAN,ABADIÑO,MUNTSARATZ 8,AVISPA ASIÁTICA,CONSTRUCCIÓN,8,30,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-02-08 00:00:00,BASALAN,BASALAN
72,2018,1125,2018-07-27 00:00:00,BASALAN,BASALAN,ABADIÑO,TORREBURU N3B,AVISPA ASIÁTICA,CONSTRUCCIÓN,25,40,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-02-08 00:00:00,BASALAN,BASALAN
73,2018,708,2018-12-07 00:00:00,ABADIÑOKO UDALA,AYUNTAMIENTO ABADIÑO,ABADIÑO,Bº GEREDIAGA Nº 15,AVISPA ASIÁTICA,CONSTRUCCIÓN,17,70,"532009,2702","4779949,487",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2018-07-16 00:00:00,BASALAN,BASALAN
74,2018,692,2018-11-07 00:00:00,ABADIÑOKO UDALA,AYUNTAMIENTO ABADIÑO,ABADIÑO,"GEREDIAGA AUZOA, 2",AVISPA ASIÁTICA,CONSTRUCCIÓN,8,40,"531873,6933","4780141,296",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2018-07-16 00:00:00,BASALAN,BASALAN
75,2018,621,2018-09-07 00:00:00,ABADIÑOKO UDALA,AYUNTAMIENTO ABADIÑO,ABADIÑO,"MUNTSARATZ AUZOA, 10, MUNTSARATZ, ESPAÑA",AVISPA ASIÁTICA,CONSTRUCCIÓN,5,30,"532316,0029","4777060,421",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-09-07 00:00:00,BASALAN,BASALAN
76,2018,618,2018-09-07 00:00:00,ABADIÑOKO UDALA,AYUNTAMIENTO ABADIÑO,ABADIÑO,MENDIOLA AUZOA,AVISPA ASIÁTICA,"",5,30,"530245,0271","4776072,417",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-09-07 00:00:00,BASALAN,BASALAN
77,2018,593,2018-06-07 00:00:00,ABADIÑOKO UDALA,AYUNTAMIENTO ABADIÑO,ABADIÑO,"ARRANKURRI KALEA, 50",AVISPA ASIÁTICA,CONSTRUCCIÓN,20,50,"531450,3348","4777877,849",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-06-07 00:00:00,BASALAN,BASALAN
78,2018,547,2018-03-07 00:00:00,ABADIÑOKO UDALA,AYUNTAMIENTO ABADIÑO,ABADIÑO,"ASTOLA AUZOA, 46",AVISPA ASIÁTICA,CONSTRUCCIÓN,10,40,"531424,8129","4778578,758",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-06-07 00:00:00,BASALAN,BASALAN
79,2018,241,2018-05-29 00:00:00,SUHILTZAILEAK,BOMBEROS,ABADIÑO,LAUBIDETA 10 5DERECHA,AVISPA ASIÁTICA,CONSTRUCCIÓN,8,20,"531778,6308","4779831,396",TALDEAREN ZAIN,PENDIENTE DE GRUPO,,UDALA,AYUNTAMIENTO
80,2018,254,2018-01-06 00:00:00,BASALAN,BASALAN,ABADIÑO,PIERBURG SA,AVISPA ASIÁTICA,CONSTRUCCIÓN,15,60,"531804,9317","4779515,649",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-01-06 00:00:00,BASALAN,BASALAN
81,2018,249,2018-05-31 00:00:00,BASALAN,BASALAN,ABADIÑO,"ARRANKURRI KALEA, 12",AVISPA ASIÁTICA,CONSTRUCCIÓN,15,60,"531592,1878","4777626,394",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-05-31 00:00:00,BASALAN,BASALAN
82,2018,250,2018-05-31 00:00:00,BASALAN,BASALAN,ABADIÑO,MENDIOLA AUZOA 25,AVISPA ASIÁTICA,CONSTRUCCIÓN,20,50,"530721,38","4774792,184",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-05-31 00:00:00,BASALAN,BASALAN
83,2018,201801546,2018-05-08 18:14:00,SUHILTZAILEAK,BOMBEROS,ABADIÑO,BO GAZTELUA 16,"","",,,"532750,1","4778228,92",ITXITA - EZABATUTA,CERRADA - ELIMINADO,,SUHILTZAILEAK,BOMBEROS
84,2018,201801893,2018-05-29 19:33:53,SUHILTZAILEAK,BOMBEROS,ABADIÑO,CL LAUBIDETA 10,"","",,,"531782,85","4779702,54",ITXITA - EZABATUTA,CERRADA - ELIMINADO,,SUHILTZAILEAK,BOMBEROS
85,2018,201803200,2018-08-13 18:10:29,SUHILTZAILEAK,BOMBEROS,ABADIÑO, ,"","",,,"531123,1002","4777994,594",ITXITA - EZABATUTA,CERRADA - ELIMINADO,,SUHILTZAILEAK,BOMBEROS
86,2019,201902956,2019-07-19 20:30:50,SUHILTZAILEAK,BOMBEROS,ABADIÑO,BO MUNTSARATZ 19,"","",,,"532324,97","4776967,85",ITXITA - EZABATUTA,CERRADA - ELIMINADO,,SUHILTZAILEAK,BOMBEROS
87,2019,201903553,2019-08-27 19:30:08,SUHILTZAILEAK,BOMBEROS,ABADIÑO,BO SAGASTA 12,"","",,,"531327,14","4774515,66",ITXITA - EZABATUTA,CERRADA - ELIMINADO,,SUHILTZAILEAK,BOMBEROS
88,2019,201903928,2019-09-20 17:37:50,SUHILTZAILEAK,BOMBEROS,ABADIÑO,CL OLALDE 2,"","",,,"532066,41","4777297,64",ITXITA - EZABATUTA,CERRADA - ELIMINADO,,SUHILTZAILEAK,BOMBEROS
89,2019,201904413,2019-10-22 10:55:50,SUHILTZAILEAK,BOMBEROS,ABADIÑO,BO GAZTELUA 21,"","",,,"533768,27","4778034,7",ITXITA - EZABATUTA,CERRADA - ELIMINADO,,SUHILTZAILEAK,BOMBEROS
90,2019,138,2019-05-15 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,COTARRO AUZOA 49  ,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,1,"493654,7297","4796139,304",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-05-17 00:00:00,BASALAN,BASALAN
91,2019,257,2019-06-17 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,EL CAMPILLO AUZOA 85  ,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,1,"493153,9094","4794903,605",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-20 00:00:00,SUHILTZAILEAK,BOMBEROS
92,2019,316,2019-06-24 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,EUSKO GUDARIAK PLAZA 2  ,ABEJA,ARBOLADO,1,1,"494041,4094","4796019,557",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-01-07 00:00:00,SUHILTZAILEAK,BOMBEROS
93,2019,1160,2019-02-09 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,SANFUENTES AUZOA 87  ,AVISPA ASIÁTICA,ARBOLADO,10,50,"493941,5156","4797202,548",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-03-09 00:00:00,SUHILTZAILEAK,BOMBEROS
94,2019,1409,2019-09-19 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,EL CERRO S/N,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,1,"493974,4683","4796363,755",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-09-20 00:00:00,SUHILTZAILEAK,BOMBEROS
95,2018,3957,2018-11-20 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,LUGAR BARRIO COTARRO 11 (48500),AVISPA ASIÁTICA,ARBOLADO,8,10,"493928,524","4795788,881",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-11-21 00:00:00,SUHILTZAILEAK,BOMBEROS
96,2018,3182,2018-10-14 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,COTARRO AUZOA,AVISPA ASIÁTICA,ARBOLADO,2,15,"493937,181","4795780,364",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-10-16 00:00:00,SUHILTZAILEAK,BOMBEROS
97,2018,2483,2018-09-16 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,NUEVA AVENIDA 3,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,15,"493883,6934","4796218,752",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-09-17 00:00:00,SUHILTZAILEAK,BOMBEROS
98,2018,2454,2018-09-14 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,MONTELLANO Nº30,AVISPA ASIÁTICA,ARBOLADO,1,25,"494028,5944","4796787,637",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-09-14 00:00:00,SUHILTZAILEAK,BOMBEROS
99,2018,2464,2018-09-14 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO LA HERA,AVISPA ASIÁTICA,CONSTRUCCIÓN,8,25,"493047,4533","4795932,096",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2018-09-14 00:00:00,SUHILTZAILEAK,BOMBEROS
100,2018,2403,2018-12-09 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,BARRIO LOREDO 30,AVISPA ASIÁTICA,CONSTRUCCIÓN,20,40,"494292,7953","4795775,728",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2018-12-09 00:00:00,SUHILTZAILEAK,BOMBEROS
101,2019,180,2019-03-06 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,LUGAR BARRIO LA BALASTERA 1D  ,AVISPA ASIÁTICA,CONSTRUCCIÓN,0,1,"493454,6897","4795456,797",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-04-06 00:00:00,BASALAN,BASALAN
102,2018,2320,2018-10-09 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,"CALLE ASKARZA ISUSI, 8",AVISPA ASIÁTICA,ARBOLADO,2,15,"492162,6284","4796073,501",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-10-09 00:00:00,SUHILTZAILEAK,BOMBEROS
103,2018,2246,2018-06-09 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,CARRETERA DE CIRCUNVALACION,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,40,"493453,7437","4795942,859",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-06-09 00:00:00,SUHILTZAILEAK,BOMBEROS
104,2018,2188,2018-04-09 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,COTARRO ,AVISPA ASIÁTICA,ARBOLADO,8,5,"493860,5474","4795787,541",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-07-09 00:00:00,SUHILTZAILEAK,BOMBEROS
105,2018,2063,2018-08-30 00:00:00,SUHILTZAILEAK,BOMBEROS,ABANTO Y CIERVANA-ABANTO ZIERBENA,RESIDENCIAL ATXIGA 29-30,AVISPA COMÚN,CONSTRUCCIÓN,4,2,"494374,6021","4796651,631",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-08-31 00:00:00,SUHILTZAILEAK,BOMBEROS
106,2018,1524,2018-08-08 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,EL MINERO HIRIBIDEA,AVISPA ASIÁTICA,ARBOLADO,5,30,"494018,4113","4795478,592",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-09-08 00:00:00,SUHILTZAILEAK,BOMBEROS
107,2018,1244,2018-01-08 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,URBANIZACION MONTELLANO Nº 21-A,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,40,"494094,2005","4796791,404",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-01-08 00:00:00,SUHILTZAILEAK,BOMBEROS
108,2018,1134,2018-07-27 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,C/. EL CERRO ,AVISPA ASIÁTICA,CONSTRUCCIÓN,35,60,"493918,5728","4796293,596",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-07-27 00:00:00,SUHILTZAILEAK,BOMBEROS
109,2018,946,2018-07-22 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,AVENIDA EL MINERO Nº 34,AVISPA ASIÁTICA,CONSTRUCCIÓN,25,59,"493956,1937","4795897,585",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-07-23 00:00:00,SUHILTZAILEAK,BOMBEROS
110,2018,63,2018-08-05 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,AV. LOS CHOPOS Nº 87,AVISPA ASIÁTICA,CONSTRUCCIÓN,25,150,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-08-05 00:00:00,SUHILTZAILEAK,BOMBEROS
111,2019,233,2019-12-06 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,"BARRIO COTORRIO AUZOA, 7",AVISPA ASIÁTICA,CONSTRUCCIÓN,1,50,"492010,9635","4795380,415",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-13 00:00:00,BASALAN,BASALAN
112,2019,234,2019-12-06 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,"MONTELLANO URBANIZAZIOA, 14",AVISPA ASIÁTICA,CONSTRUCCIÓN,8,50,"494031,0499","4796895,15",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-13 00:00:00,BASALAN,BASALAN
113,2019,235,2019-12-06 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,AVENIDA EL MINERO 62,AVISPA ASIÁTICA,CONSTRUCCIÓN,15,50,"494036,8691","4795583,032",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-13 00:00:00,BASALAN,BASALAN
114,2019,304,2019-06-24 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,AVENIDA EL MINERO 62D,AVISPA ASIÁTICA,CONSTRUCCIÓN,30,20,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-26 00:00:00,BASALAN,BASALAN
115,2019,331,2019-06-26 00:00:00,BASALAN,BASALAN,ABANTO Y CIERVANA-ABANTO ZIERBENA,EL MINERO HIRIBIDEA 62C  ,AVISPA ASIÁTICA,CONSTRUCCIÓN,15,10,"494045,6675","4795554,329",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-26 00:00:00,BASALAN,BASALAN
116,2019,357,2019-06-30 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,TRASERA DE NÚMEROS 5 Y 7 DEL BARRIO ABANTO,AVISPA ASIÁTICA,CONSTRUCCIÓN,5,25,"493422,3089","4796288,24",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-01-07 00:00:00,BASALAN,BASALAN
117,2019,406,2019-05-07 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA, URBANIZACION MONTELLANO 14,AVISPA ASIÁTICA,CONSTRUCCIÓN,3,20,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-09-07 00:00:00,BASALAN,BASALAN
118,2019,483,2019-12-07 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,BUENOS AIRES AUZOA 2  ,AVISPA ASIÁTICA,ARBOLADO,1,1,"492738,8819","4794899,565",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-18 00:00:00,BASALAN,BASALAN
119,2019,536,2019-07-18 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,GRUPO EL MINERO,AVISPA ASIÁTICA,ARBOLADO,3,20,"492032,2991","4796110,295",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-23 00:00:00,BASALAN,BASALAN
120,2019,561,2019-07-19 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,"LA FLORIDA AUZOA, 4",AVISPA ASIÁTICA,ARBOLADO,15,50,"493320,9322","4794482,35",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2019-07-23 00:00:00,BASALAN,BASALAN
121,2019,562,2019-07-19 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,LA FLORIDA 4,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,20,"493326,7736","4794480,827",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-23 00:00:00,BASALAN,BASALAN
122,2019,563,2019-07-19 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,COTORRIO AUZOA 62,AVISPA ASIÁTICA,ARBOLADO,10,100,"491190,2513","4795764,257",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-23 00:00:00,BASALAN,BASALAN
608,2019,2151,2019-04-12 00:00:00,BASALAN,BASALAN,AREATZA,ITURRIMAUR,AVISPA ASIÁTICA,ARBOLADO,6,255,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-04-12 00:00:00,BASALAN,BASALAN
123,2019,616,2019-07-23 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,MURRIETA 15,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,15,"492752,8083","4796718,136",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-08 00:00:00,BASALAN,BASALAN
124,2019,666,2019-07-29 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO AUZOA 7  ,AVISPA ASIÁTICA,CONSTRUCCIÓN,5,25,"493423,0298","4796286,672",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-01-08 00:00:00,BASALAN,BASALAN
125,2019,718,2019-02-08 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,LAS CORTES 2,AVISPA ASIÁTICA,CONSTRUCCIÓN,3,2,"490749,4478","4793648,072",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-08 00:00:00,BASALAN,BASALAN
126,2019,774,2019-06-08 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,MURRIETA 15C ,AVISPA ASIÁTICA,CONSTRUCCIÓN,4,5,"492655,1598","4796709,173",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-08 00:00:00,BASALAN,BASALAN
127,2019,779,2019-06-08 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,COTARRO 38F,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,15,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-08 00:00:00,BASALAN,BASALAN
128,2019,869,2019-08-13 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,ESTACION DE SERVICIO UGALDEBIETA,AVISPA ASIÁTICA,CONSTRUCCIÓN,7,5,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-14 00:00:00,BASALAN,BASALAN
129,2019,900,2019-08-14 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,AVENIDA EL MINERO 62C,AVISPA ASIÁTICA,CONSTRUCCIÓN,15,30,"494037,4305","4795583,871",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-19 00:00:00,BASALAN,BASALAN
130,2019,904,2019-08-15 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,ARTEKALE Nº40,AVISPA ASIÁTICA,ARBOLADO,1,5,"","",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2019-08-19 00:00:00,BASALAN,BASALAN
131,2019,1057,2019-08-26 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,LUGAR BARRIO COTARRO 64E  ,AVISPA ASIÁTICA,ARBOLADO,25,100,"493929,9306","4795617,059",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-29 00:00:00,BASALAN,BASALAN
132,2019,1133,2019-08-30 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,CALLE ANTONIO TRUEBA KALEA 2  ,AVISPA ASIÁTICA,ARBOLADO,2,20,"492320,823","4796092,684",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-02-09 00:00:00,BASALAN,BASALAN
709,2019,985,2019-08-21 00:00:00,BASALAN,BASALAN,ARRIETA,MADARIAGA AUZOA 45B GOIKOETXE,AVISPA ASIÁTICA,ARBOLADO,0,20,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-21 00:00:00,BASALAN,BASALAN
133,2019,1214,2019-06-09 00:00:00,ABANTO Y CIERVANA-ABANTO ZIERBENAKO UDALA,AYUNTAMIENTO ABANTO Y CIERVANA-ABANTO ZIERBENA,ABANTO Y CIERVANA-ABANTO ZIERBENA,TIRO CON ARCO,AVISPA ASIÁTICA,CONSTRUCCIÓN,15,60,"492267,9772","4795893,62",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-09 00:00:00,BASALAN,BASALAN
